1158.94,1.56482,1.53179,0.727775
1158.96,1.56222,1.53371,0.727096
1158.97,1.55958,1.53313,0.726697
1158.98,1.5553,1.53354,0.727427
1158.99,1.55136,1.53374,0.72783
1159.01,1.54837,1.53547,0.731822
1159.02,1.54863,1.53413,0.730816
1159.03,1.5474,1.53566,0.731795
1159.04,1.54492,1.53651,0.731909
1159.05,1.54206,1.53743,0.736257
1159.06,1.54146,1.53806,0.735359
1159.07,1.53865,1.53904,0.734989
1159.08,1.53842,1.54022,0.736175
1159.1,1.53369,1.53539,0.744771
1159.11,1.53456,1.53824,0.744689
1159.12,1.53579,1.53745,0.747327
1159.13,1.53421,1.54201,0.74814
1159.14,1.53188,1.54092,0.750421
1159.15,1.53212,1.54244,0.752267
1159.17,1.53091,1.54033,0.754283
1159.18,1.53099,1.54236,0.753987
1159.19,1.5294,1.54455,0.75329
1159.2,1.52919,1.54369,0.753232
1159.21,1.53144,1.54707,0.753625
1159.22,1.53056,1.54649,0.75418
1159.23,1.52891,1.5471,0.753185
1159.24,1.5251,1.54585,0.753514
1159.25,1.52442,1.5457,0.754204
1159.26,1.52377,1.54696,0.752547
1159.27,1.52369,1.54589,0.753878
1159.28,1.52222,1.54838,0.751547
1159.29,1.51977,1.54797,0.75224
1159.3,1.51891,1.54914,0.753246
1159.31,1.51782,1.54935,0.754391
1159.32,1.51875,1.54683,0.755107
1159.33,1.51551,1.54977,0.751437
1159.34,1.51407,1.55012,0.751858
1159.35,1.51391,1.55024,0.752585
1159.36,1.51176,1.551,0.751435
1159.37,1.51132,1.54979,0.751866
1159.38,1.51253,1.55117,0.750641
1159.39,1.51335,1.54951,0.750796
1159.4,1.512,1.5475,0.748737
1159.41,1.51499,1.54709,0.748908
1159.42,1.51408,1.54184,0.749515
1159.43,1.51254,1.54114,0.746467
1159.44,1.5142,1.53827,0.747641
1159.46,1.51579,1.53916,0.7462
1159.47,1.51622,1.53916,0.746905
1159.48,1.51673,1.54096,0.745759
1159.49,1.51823,1.54054,0.747568
1159.5,1.51772,1.54067,0.745622
1159.51,1.51935,1.53922,0.746785
1159.52,1.51831,1.53815,0.748258
1159.53,1.51703,1.54019,0.746661
1159.54,1.51703,1.53759,0.749259
1159.55,1.51723,1.53932,0.748131
1159.56,1.52198,1.5396,0.745167
1159.57,1.52081,1.53563,0.747704
1159.58,1.52403,1.53491,0.746445
1159.59,1.52566,1.5316,0.747874
1159.61,1.52659,1.53147,0.749718
1159.62,1.52641,1.53117,0.750184
1159.63,1.52636,1.53322,0.749979
1159.64,1.52771,1.52937,0.75225
1159.65,1.52875,1.53034,0.750449
1159.66,1.52584,1.5307,0.750965
1159.67,1.52418,1.52967,0.751818
1159.68,1.52607,1.53212,0.752518
1159.69,1.52699,1.52817,0.755082
1159.7,1.52709,1.53263,0.753974
1159.72,1.52615,1.5286,0.754817
1159.74,1.52925,1.52217,0.759254
1159.77,1.53373,1.52204,0.765492
1159.78,1.53487,1.52292,0.765503
1159.79,1.53366,1.51738,0.766707
1159.8,1.53243,1.51834,0.766679
1159.81,1.53653,1.51533,0.769081
1159.82,1.53283,1.51512,0.767829
1159.83,1.52924,1.51449,0.76901
1159.84,1.52661,1.51013,0.771265
1159.85,1.52544,1.51182,0.770631
1159.87,1.52324,1.50795,0.772219
1159.88,1.525,1.50518,0.777722
1159.89,1.52333,1.5021,0.780345
1159.9,1.5237,1.50083,0.782799
1159.91,1.52439,1.50359,0.7919
1159.92,1.52297,1.51064,0.797604
1159.94,1.52238,1.51262,0.810961
