0,1.5,2.5452935694315,1.18462255358807,,,,speed,sleep,total time
0.102275852064983,1.5,2.52479030754893,1.21444547996272,,,,0.5,1.413,44.9255646970864
0.201662359722739,1.5,2.50615097856477,1.24426840633737,,,,,,
0.313650400978241,1.5,2.53597390493942,1.27036346691519,,,,,,
0.425638442233743,1.5,2.56579683131407,1.29645852749301,,,,,,
0.515340298468808,1.5,2.59002795899348,1.27595526561044,,,,,,
0.623932064526542,1.5,2.61425908667288,1.24613233923579,,,,,,
0.724567021080606,1.5,2.59002795899348,1.22003727865797,,,,,,
0.836555062336107,1.5,2.56020503261883,1.19394221808015,,,,,,
6.27029381700596,1.5,0.7,0.707455731593663,,,,,,
6.34626241275217,1.5,0.714911463187325,0.729822926374651,,,,,,
6.4474472911957,1.5,0.74287045666356,0.752190121155638,,,,,,
6.53745793270276,1.5,0.754054054054054,0.782013047530289,,,,,,
6.62575689326165,1.5,0.763373718546132,0.811835973904939,,,,,,
6.71150516354045,1.5,0.768965517241379,0.84165890027959,,,,,,
6.79837857638664,1.5,0.776421248835042,0.87148182665424,,,,,,
6.88412684666544,1.5,0.782013047530289,0.901304753028891,,,,,,
6.97100025951163,1.5,0.789468779123951,0.931127679403541,,,,,,
7.05674852979044,1.5,0.795060577819198,0.960950605778192,,,,,,
7.14362194263663,1.5,0.802516309412861,0.990773532152842,,,,,,
7.22937021291543,1.5,0.808108108108108,1.02059645852749,,,,,,
7.31624362576162,1.5,0.815563839701771,1.05041938490214,,,,,,
7.40199189604042,1.5,0.821155638397018,1.08024231127679,,,,,,
7.48886530888661,1.5,0.82861136999068,1.11006523765144,,,,,,
7.57461357916544,1.5,0.834203168685927,1.1398881640261,,,,,,
7.66148699201163,1.5,0.84165890027959,1.16971109040075,,,,,,
7.74723526229043,1.5,0.847250698974837,1.1995340167754,,,,,,
7.8321707344123,1.5,0.850978564771668,1.22935694315005,,,,,,
7.91661477248379,1.5,0.849114631873253,1.2591798695247,,,,,,
8.00631662871885,1.5,0.824883504193849,1.27968313140727,,,,,,
8.06774540804722,1.5,0.813699906803355,1.29832246039143,,,,,,
8.14745675950275,1.5,0.84165890027959,1.30205032618826,,,,,,
8.23173634943751,1.5,0.87148182665424,1.30205032618826,,,,,,
8.31601593937227,1.5,0.901304753028891,1.30205032618826,,,,,,
8.40029552930703,1.5,0.931127679403541,1.30205032618826,,,,,,
8.4845751192418,1.5,0.960950605778192,1.30205032618826,,,,,,
8.55622051655343,1.5,0.985181733457595,1.29459459459459,,,,,,
8.6385010965501,1.5,0.962814538676608,1.27595526561044,,,,,,
8.73562852483085,1.5,0.94044734389562,1.24986020503262,,,,,,
8.8256391663379,1.5,0.929263746505126,1.22003727865797,,,,,,
