918.214,1.684,1.06341,0.64811
918.224,1.68383,1.06185,0.647333
918.234,1.68513,1.06565,0.652382
918.244,1.69032,1.06673,0.655828
918.254,1.69043,1.06679,0.657471
918.264,1.68849,1.06688,0.663317
918.274,1.6903,1.06516,0.663595
918.284,1.69528,1.06443,0.668548
918.294,1.69818,1.06247,0.670387
918.304,1.69948,1.05885,0.669428
918.314,1.69587,1.05916,0.669466
918.324,1.69233,1.05898,0.66878
918.334,1.69541,1.05833,0.670216
918.344,1.6908,1.05735,0.667053
918.354,1.69353,1.05753,0.666528
918.364,1.69588,1.05491,0.672876
918.374,1.69918,1.0533,0.672449
918.384,1.70137,1.05418,0.674123
918.394,1.70928,1.0518,0.675649
918.414,1.70762,1.04769,0.68073
918.424,1.71134,1.04691,0.681323
918.434,1.70986,1.04571,0.68556
918.444,1.70966,1.04079,0.68833
918.454,1.71177,1.03966,0.688176
918.464,1.71169,1.03878,0.690443
918.474,1.7143,1.03693,0.692246
918.484,1.71806,1.03813,0.696844
918.494,1.72283,1.03272,0.698459
918.514,1.72603,1.02944,0.702575
918.524,1.72737,1.02693,0.704224
918.534,1.7286,1.02746,0.705889
918.544,1.72412,1.02398,0.707109
918.554,1.7248,1.02301,0.70742
918.564,1.72779,1.02036,0.711083
918.574,1.73274,1.01483,0.710713
918.584,1.74157,1.01502,0.714627
918.594,1.74086,1.01253,0.717583
918.604,1.74127,1.01075,0.717732
918.614,1.74117,1.00865,0.721711
918.624,1.74406,1.00725,0.727335
918.634,1.74311,1.00677,0.728393
918.644,1.74189,1.00624,0.728781
918.654,1.74413,1.00664,0.72965
918.664,1.74911,1.00325,0.733732
918.674,1.75394,1.00191,0.732127
918.684,1.7531,1.0004,0.735633
918.704,1.75647,0.99572,0.73299
918.714,1.75168,0.994048,0.734823
918.724,1.75432,0.99436,0.734707
918.734,1.75164,0.993613,0.737332
918.744,1.75254,0.992467,0.737324
918.754,1.7542,0.993635,0.739546
918.764,1.74567,0.992995,0.740707
918.774,1.74609,0.994331,0.741326
918.784,1.74446,0.998027,0.741691
918.794,1.74403,0.995715,0.741378
918.804,1.74125,0.996906,0.74196
918.814,1.73599,0.996579,0.741582
918.824,1.73445,0.996857,0.740298
918.834,1.73215,0.997366,0.742663
918.844,1.73124,0.995373,0.74228
918.854,1.73582,0.996103,0.743805
918.864,1.73398,0.993594,0.746942
918.874,1.7312,0.993928,0.746592
918.884,1.72861,0.995157,0.746332
918.894,1.72783,0.994704,0.744456
918.904,1.71867,0.995755,0.745066
918.914,1.7157,0.993643,0.743808
918.924,1.71355,0.993837,0.742894
918.934,1.71124,0.992903,0.74512
918.944,1.70915,0.992716,0.744411
918.954,1.70033,0.994703,0.743776
918.964,1.69829,0.994817,0.741727
918.974,1.69417,0.99453,0.739445
918.984,1.69085,0.995523,0.739898
918.994,1.68857,0.997022,0.738997
919.004,1.67854,0.995792,0.739336
919.014,1.67485,0.994308,0.738646
919.024,1.67117,0.994136,0.737145
919.034,1.66314,0.994255,0.736961
919.044,1.65904,0.994078,0.733692
919.054,1.6537,0.996634,0.73503
919.064,1.64987,0.99516,0.733103
919.074,1.64423,0.994406,0.732057
919.084,1.64129,0.993787,0.733097
919.094,1.63752,0.997177,0.734568
919.124,1.61991,1.0016,0.738111
919.164,1.6133,1.01833,0.750457
919.214,1.60843,1.04354,0.767662
919.224,1.60285,1.04764,0.768917
919.244,1.6065,1.0576,0.775701
919.254,1.59504,1.0612,0.777898
919.264,1.60044,1.06801,0.786034
919.284,1.60099,1.07413,0.789611
919.294,1.60539,1.08282,0.795076
919.304,1.60665,1.08369,0.795662
919.314,1.61135,1.09046,0.801476
919.324,1.61002,1.09111,0.799862
919.334,1.60863,1.10008,0.805893
919.354,1.60334,1.1087,0.802163
919.374,1.59964,1.11867,0.807522
919.394,1.60398,1.12997,0.813943
919.404,1.60039,1.13132,0.81282
919.414,1.60332,1.13697,0.815243
919.424,1.5985,1.14189,0.813295
919.434,1.60258,1.14476,0.818429
919.444,1.60239,1.15333,0.817486
919.454,1.60143,1.15453,0.816754
919.464,1.6014,1.15511,0.817305
919.474,1.60062,1.15626,0.816377
919.484,1.59723,1.16581,0.813112
919.494,1.59172,1.16772,0.807105
919.504,1.58687,1.1686,0.806214
919.514,1.57763,1.17188,0.800906
919.534,1.56875,1.17161,0.796596
919.544,1.56609,1.17332,0.794375
919.554,1.56384,1.18043,0.79817
919.564,1.5614,1.17591,0.792257
919.584,1.56012,1.17708,0.792224
919.594,1.55243,1.18062,0.788841
919.604,1.54936,1.17739,0.787843
919.614,1.5472,1.17869,0.784945
919.624,1.54523,1.17993,0.783242
919.634,1.54326,1.18105,0.781519
919.644,1.53939,1.18294,0.77806
919.654,1.53939,1.18294,0.77806
919.664,1.54506,1.18363,0.77633
919.674,1.54329,1.18428,0.774629
919.684,1.54166,1.18372,0.772104
919.694,1.53816,1.18539,0.770231
919.704,1.53526,1.17886,0.769768
919.724,1.53779,1.17786,0.7709
919.734,1.53608,1.17492,0.772338
919.744,1.53463,1.17643,0.769625
919.754,1.53313,1.1761,0.768324
919.764,1.53165,1.17568,0.76708
919.784,1.53855,1.18074,0.77015
919.794,1.53717,1.18017,0.769133
919.804,1.5452,1.18361,0.771365
919.814,1.5495,1.18632,0.771292
919.824,1.54858,1.18565,0.770516
919.834,1.54482,1.18216,0.767321
919.844,1.54428,1.17675,0.769919
919.874,1.54008,1.16405,0.784874
919.884,1.53864,1.16157,0.784082
919.894,1.53868,1.15193,0.790541
919.904,1.53711,1.14718,0.793431
919.914,1.53377,1.14268,0.792872
919.924,1.53535,1.13568,0.795237
919.934,1.53363,1.12749,0.790224
919.944,1.52981,1.11835,0.794823
919.954,1.53035,1.115,0.800887
919.964,1.52952,1.11087,0.800499
919.974,1.53045,1.09966,0.800595
919.984,1.52908,1.09781,0.800453
919.994,1.52613,1.08924,0.805395
920.004,1.52816,1.08738,0.809496
920.014,1.52631,1.08275,0.812788
920.024,1.53409,1.07161,0.813804
920.034,1.53379,1.06847,0.813156
920.044,1.53277,1.06293,0.813915
920.084,1.53073,1.05545,0.822362
920.104,1.54267,1.04965,0.826128
920.204,1.53075,1.01353,0.813741
920.224,1.5248,1.00475,0.812707
920.264,1.51829,1.00736,0.811272
920.274,1.52201,1.01309,0.8109
920.284,1.51401,1.01223,0.808245
920.294,1.51259,1.00782,0.803789
920.304,1.51305,1.01362,0.804386
920.314,1.51175,1.01351,0.802305
920.334,1.50683,1.01239,0.796053
920.344,1.50674,1.0084,0.79009
920.364,1.50083,1.01055,0.785265
920.374,1.49998,1.01098,0.783467
920.384,1.49914,1.01148,0.781681
920.394,1.49821,1.01098,0.780744
920.404,1.49073,1.01166,0.779047
920.424,1.4856,1.01284,0.775935
920.434,1.48451,1.01446,0.774954
920.444,1.47688,1.01098,0.765315
920.454,1.46493,1.01598,0.766448
920.464,1.46657,1.017,0.76415
920.474,1.46148,1.018,0.762543
920.484,1.46604,1.01678,0.761956
920.494,1.45961,1.02735,0.767256
920.504,1.45758,1.02355,0.761591
920.514,1.45877,1.02622,0.757902
920.524,1.45938,1.02742,0.755757
920.534,1.45914,1.02477,0.751128
920.544,1.46043,1.02593,0.748744
920.554,1.46241,1.03949,0.755678
920.584,1.46325,1.04443,0.752673
920.594,1.4626,1.04701,0.751297
920.604,1.46212,1.04822,0.750953
920.614,1.45996,1.04176,0.744743
920.624,1.45291,1.03797,0.740781
920.634,1.44274,1.03993,0.742797
920.644,1.44253,1.0383,0.741079
920.654,1.44391,1.04217,0.745108
920.664,1.44356,1.05243,0.75072
920.674,1.44692,1.06416,0.761178
920.694,1.44659,1.06442,0.763144
920.704,1.43795,1.06697,0.765477
920.714,1.43752,1.06361,0.76085
920.724,1.4371,1.05941,0.755652
920.734,1.44187,1.06147,0.756245
920.754,1.44593,1.07528,0.768595
920.764,1.44285,1.07,0.764336
920.774,1.44699,1.07796,0.774403
920.784,1.44743,1.07687,0.776333
920.794,1.45172,1.07682,0.778912
920.814,1.462,1.08124,0.785887
920.824,1.46174,1.07625,0.781989
920.834,1.47184,1.07612,0.781542
920.844,1.47483,1.08259,0.790823
920.854,1.47104,1.08243,0.789138
920.864,1.47786,1.07805,0.786009
920.874,1.47992,1.08689,0.792153
920.884,1.4849,1.08713,0.791438
920.894,1.48679,1.08407,0.789602
920.904,1.48852,1.08323,0.790988
920.914,1.48876,1.07499,0.788603
920.924,1.48617,1.07044,0.787056
920.934,1.4882,1.06768,0.788605
920.944,1.48817,1.05846,0.782578
920.954,1.48806,1.05885,0.784554
920.964,1.48936,1.05704,0.783732
920.974,1.49019,1.05619,0.783138
920.984,1.49195,1.05511,0.781098
920.994,1.49175,1.05046,0.778519
921.004,1.49169,1.04936,0.777974
921.014,1.49373,1.04385,0.773531
921.024,1.49489,1.04129,0.77392
921.044,1.49715,1.0359,0.77471
921.054,1.49824,1.03308,0.775123
921.084,1.5013,1.02462,0.776132
921.114,1.50579,1.01387,0.77614
921.124,1.505,1.01553,0.777742
921.134,1.49762,1.00798,0.773861
921.154,1.49737,1.00147,0.771157
921.164,1.5007,0.997394,0.767528
921.174,1.49731,0.995215,0.769836
921.184,1.50108,0.99184,0.76993
921.204,1.49798,0.987103,0.767232
921.214,1.501,0.983839,0.76596
921.224,1.50137,0.982623,0.766788
